,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,36.0,CENSOR_TRACK,,14,22,0,20,180
1,64.03243404287882,EXPOSE_CLIENT,Proxy 144,0,1,0,0,200
2,75.0,CENSOR_TRACK,,32,43,0,40,160
3,89.27022137037261,EXPOSE_CLIENT,Proxy 90,0,1,0,0,200
4,115.02224613597417,EXPOSE_CLIENT,Proxy 53,0,1,0,0,200
5,116.46764792831381,EXPOSE_CLIENT,Proxy 63,0,1,0,0,200
6,117.85636195198201,EXPOSE_CLIENT,Proxy 105,0,1,0,0,200
7,124.0,CENSOR_TRACK,,61,63,0,60,140
8,142.75922063826263,EXPOSE_CLIENT,Proxy 98,0,1,0,0,200
9,148.03916415931823,EXPOSE_CLIENT,Proxy 3,0,1,0,0,200
10,149.8902320563111,EXPOSE_CLIENT,Proxy 55,0,1,0,0,200
11,155.40214017995964,EXPOSE_CLIENT,Proxy 17,0,1,0,0,200
12,167.0,CENSOR_TRACK,,77,90,0,80,120
13,194.7478000426614,EXPOSE_CLIENT,Proxy 178,0,1,0,0,200
14,197.168198767718,EXPOSE_CLIENT,Proxy 187,0,1,0,0,200
15,204.69032025671063,EXPOSE_CLIENT,Proxy 88,0,1,0,0,200
16,209.36976243576615,EXPOSE_CLIENT,Proxy 132,0,1,0,0,200
17,211.37647209033554,EXPOSE_CLIENT,Proxy 160,0,1,0,0,200
18,213.98548339730547,EXPOSE_CLIENT,Proxy 140,0,1,0,0,200
19,216.8805117628864,EXPOSE_CLIENT,Proxy 197,0,1,0,0,200
20,234.8647010366254,EXPOSE_CLIENT,Proxy 107,0,1,0,0,200
21,237.23761123524088,EXPOSE_CLIENT,Proxy 163,0,1,0,0,200
22,246.70959322426395,EXPOSE_CLIENT,Proxy 35,1,1,0,0,200
23,253.77191455445265,EXPOSE_CLIENT,Proxy 120,0,1,0,0,200
24,229.0,CENSOR_TRACK,,108,121,0,100,100
25,260.815729893014,EXPOSE_CLIENT,Proxy 180,0,1,0,0,200
26,272.38706643288475,EXPOSE_CLIENT,Proxy 155,0,1,0,0,200
27,277.4014503154844,EXPOSE_CLIENT,Proxy 130,0,1,0,0,200
28,289.95505118882966,EXPOSE_CLIENT,Proxy 131,0,2,0,0,200
29,297.13474336944535,EXPOSE_CLIENT,Proxy 12,0,1,0,0,200
30,307.9529869485035,EXPOSE_CLIENT,Proxy 150,1,1,0,0,200
31,311.2879614028943,EXPOSE_CLIENT,Proxy 96,0,1,0,0,200
32,313.913775013345,EXPOSE_CLIENT,Proxy 193,0,2,0,0,200
33,320.1656332574923,EXPOSE_CLIENT,Proxy 196,0,1,0,0,200
34,283.0,CENSOR_TRACK,,132,151,0,120,80
35,331.5278105452886,EXPOSE_CLIENT,Proxy 70,0,1,0,0,200
36,340.5267509669152,EXPOSE_CLIENT,Proxy 58,0,2,0,0,200
37,341.90493122579414,EXPOSE_CLIENT,Proxy 104,0,1,0,0,200
38,344.2866844212924,EXPOSE_CLIENT,Proxy 181,0,1,0,0,200
39,344.45857385649475,EXPOSE_CLIENT,Proxy 103,0,1,0,0,200
40,349.7082358447907,EXPOSE_CLIENT,Proxy 47,0,2,0,0,200
41,355.91524540596464,EXPOSE_CLIENT,Proxy 85,0,1,0,0,200
42,360.02331864906,EXPOSE_CLIENT,Proxy 175,0,2,0,0,200
43,363.800372879092,EXPOSE_CLIENT,Proxy 157,0,1,0,0,200
44,364.3121328565992,EXPOSE_CLIENT,Proxy 36,1,1,0,0,200
45,364.574220424983,EXPOSE_CLIENT,Proxy 121,0,1,0,0,200
46,365.99383285183245,EXPOSE_CLIENT,Proxy 99,0,1,0,0,200
47,366.5397426840896,EXPOSE_CLIENT,Proxy 50,1,1,0,0,200
48,367.09034591596196,EXPOSE_CLIENT,Proxy 152,0,1,0,0,200
49,371.8275586917498,EXPOSE_CLIENT,Proxy 0,1,1,0,0,200
50,375.0173334469808,EXPOSE_CLIENT,Proxy 140,1,1,0,0,200
51,377.1204646697479,EXPOSE_CLIENT,Proxy 55,1,1,0,0,200
52,380.98235315450364,EXPOSE_CLIENT,Proxy 27,0,1,0,0,200
53,384.82928831289024,EXPOSE_CLIENT,Proxy 159,0,1,0,0,200
54,387.4335696925818,EXPOSE_CLIENT,Proxy 174,0,1,0,0,200
55,389.6249008404235,EXPOSE_CLIENT,Proxy 128,1,1,0,0,200
56,389.82578147398135,EXPOSE_CLIENT,Proxy 183,0,1,0,0,200
57,391.59833116905435,EXPOSE_CLIENT,Proxy 106,0,1,0,0,200
58,392.8417846420123,EXPOSE_CLIENT,Proxy 37,0,1,0,0,200
59,357.0,CENSOR_TRACK,,170,187,0,140,60
60,399.60273434256754,EXPOSE_CLIENT,Proxy 101,0,1,0,0,200
61,406.01708650738516,EXPOSE_CLIENT,Proxy 179,0,1,0,0,200
62,406.31224258755014,EXPOSE_CLIENT,Proxy 23,1,1,0,0,200
63,406.6947904595545,EXPOSE_CLIENT,Proxy 125,0,1,0,0,200
