,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,1.0991044225438855,EXPOSE_CLIENT,Proxy 8,0,2,0,0,200
1,9.586935809912978,EXPOSE_CLIENT,Proxy 1,0,1,0,0,200
2,12.739203713358915,EXPOSE_CLIENT,Proxy 10,0,2,0,0,200
3,16.332311918283303,EXPOSE_CLIENT,Proxy 11,0,1,0,0,200
4,20.673556979255615,EXPOSE_CLIENT,Proxy 8,1,4,0,0,200
5,23.797587145477078,EXPOSE_CLIENT,Proxy 11,1,1,0,0,200
6,24.277937085013377,EXPOSE_CLIENT,Proxy 7,0,1,0,0,200
7,25.802627378484672,EXPOSE_CLIENT,Proxy 11,2,1,0,0,200
8,28.14879154344003,EXPOSE_CLIENT,Proxy 10,1,3,0,0,200
9,32.22734700701179,EXPOSE_CLIENT,Proxy 10,2,3,0,0,200
10,32.28213338440538,EXPOSE_CLIENT,Proxy 6,3,1,0,0,200
11,33.03562647952657,EXPOSE_CLIENT,Proxy 6,4,1,0,0,200
12,35.493413991835276,EXPOSE_CLIENT,Proxy 11,3,1,0,0,200
13,43.478533803069936,EXPOSE_CLIENT,Proxy 12,2,1,0,0,200
14,46.98989066262393,EXPOSE_CLIENT,Proxy 11,4,2,0,0,200
15,47.13368655975155,EXPOSE_CLIENT,Proxy 15,1,1,0,0,200
16,47.25262749830032,EXPOSE_CLIENT,Proxy 15,2,1,0,0,200
17,50.418857443857,EXPOSE_CLIENT,Proxy 15,3,1,0,0,200
18,50.8208086922391,EXPOSE_CLIENT,Proxy 12,3,2,0,0,200
19,50.88156279858806,EXPOSE_CLIENT,Proxy 15,4,1,0,0,200
20,55.45934537145935,EXPOSE_CLIENT,Proxy 16,0,5,0,0,200
21,57.2587932697579,EXPOSE_CLIENT,Proxy 17,1,1,0,0,200
22,57.57549759446881,EXPOSE_CLIENT,Proxy 19,0,1,0,0,200
23,61.53199067060543,EXPOSE_CLIENT,Proxy 16,1,5,0,0,200
24,61.54605898364328,EXPOSE_CLIENT,Proxy 20,0,1,0,0,200
25,62.66817767082811,EXPOSE_CLIENT,Proxy 23,0,2,0,0,200
26,71.25602571806074,EXPOSE_CLIENT,Proxy 26,0,1,0,0,200
27,73.99374586791252,EXPOSE_CLIENT,Proxy 23,1,4,0,0,200
28,99.0,CENSOR_TRACK,,50,49,0,20,180
29,78.13731064734517,EXPOSE_CLIENT,Proxy 19,1,3,0,0,200
30,78.90069417849764,EXPOSE_CLIENT,Proxy 22,0,1,0,0,200
31,80.12148650017217,EXPOSE_CLIENT,Proxy 22,1,1,0,0,200
32,81.74705814337517,EXPOSE_CLIENT,Proxy 23,2,5,0,0,200
33,83.54419921948299,EXPOSE_CLIENT,Proxy 26,1,2,0,0,200
34,87.57636468806535,EXPOSE_CLIENT,Proxy 28,0,1,0,0,200
35,91.66477498124834,EXPOSE_CLIENT,Proxy 28,1,1,0,0,200
36,99.56962450088454,EXPOSE_CLIENT,Proxy 24,0,3,0,0,200
37,107.15682967437793,EXPOSE_CLIENT,Proxy 28,2,2,0,0,200
38,111.70761999340976,EXPOSE_CLIENT,Proxy 26,2,4,0,0,200
39,115.3567162269722,EXPOSE_CLIENT,Proxy 29,1,1,0,0,200
40,115.81445984799082,EXPOSE_CLIENT,Proxy 27,0,1,0,0,200
41,121.61446359718086,EXPOSE_CLIENT,Proxy 36,0,1,0,0,200
42,123.85079883442823,EXPOSE_CLIENT,Proxy 32,1,1,0,0,200
43,123.95408091283574,EXPOSE_CLIENT,Proxy 36,1,1,0,0,200
44,125.18644362092931,EXPOSE_CLIENT,Proxy 28,3,3,0,0,200
45,126.69732276973266,EXPOSE_CLIENT,Proxy 35,0,2,0,0,200
46,126.93270653944155,EXPOSE_CLIENT,Proxy 29,2,2,0,0,200
47,127.08977362791309,EXPOSE_CLIENT,Proxy 35,1,2,0,0,200
48,132.9719569931375,EXPOSE_CLIENT,Proxy 36,2,2,0,0,200
49,136.48091750810516,EXPOSE_CLIENT,Proxy 30,1,3,0,0,200
50,139.1323765377596,EXPOSE_CLIENT,Proxy 31,3,2,0,0,200
51,139.8814417204212,EXPOSE_CLIENT,Proxy 31,4,2,0,0,200
52,153.1382470156344,EXPOSE_CLIENT,Proxy 36,3,5,0,0,200
53,155.54474874814215,EXPOSE_CLIENT,Proxy 40,1,2,0,0,200
54,158.13554232197055,EXPOSE_CLIENT,Proxy 43,0,1,0,0,200
55,168.36366092446585,EXPOSE_CLIENT,Proxy 43,1,2,0,0,200
56,169.37210287523385,EXPOSE_CLIENT,Proxy 38,4,1,0,0,200
57,173.49628518265652,EXPOSE_CLIENT,Proxy 38,5,1,0,0,200
58,181.3027183476749,EXPOSE_CLIENT,Proxy 46,0,1,0,0,200
59,181.53677202067757,EXPOSE_CLIENT,Proxy 40,2,2,0,0,200
60,182.47331247200913,EXPOSE_CLIENT,Proxy 43,2,2,0,0,200
61,183.53505852665327,EXPOSE_CLIENT,Proxy 43,3,2,0,0,200
62,184.78458135430625,EXPOSE_CLIENT,Proxy 44,2,1,0,0,200
63,185.04139718958996,EXPOSE_CLIENT,Proxy 42,1,1,0,0,200
64,190.37838113978665,EXPOSE_CLIENT,Proxy 45,1,1,0,0,200
65,192.00482269652485,EXPOSE_CLIENT,Proxy 46,1,1,0,0,200
66,193.5907181600354,EXPOSE_CLIENT,Proxy 42,2,1,0,0,200
67,200.02654272220872,EXPOSE_CLIENT,Proxy 46,2,1,0,0,200
68,215.0,CENSOR_TRACK,,114,101,0,40,160
69,200.87564469843647,EXPOSE_CLIENT,Proxy 44,3,1,0,0,200
70,205.52025745049835,EXPOSE_CLIENT,Proxy 44,4,1,0,0,200
71,205.89012097338085,EXPOSE_CLIENT,Proxy 45,2,1,0,0,200
72,212.39924063627026,EXPOSE_CLIENT,Proxy 52,1,1,0,0,200
73,213.5166705294081,EXPOSE_CLIENT,Proxy 52,2,1,0,0,200
74,215.28745105009986,EXPOSE_CLIENT,Proxy 49,0,2,0,0,200
75,217.80032324335937,EXPOSE_CLIENT,Proxy 53,1,2,0,0,200
76,222.2674178269216,EXPOSE_CLIENT,Proxy 54,1,1,0,0,200
77,224.4980467839697,EXPOSE_CLIENT,Proxy 57,0,1,0,0,200
78,225.4161212082068,EXPOSE_CLIENT,Proxy 52,3,1,0,0,200
79,226.98312470969415,EXPOSE_CLIENT,Proxy 58,0,1,0,0,200
80,229.32330912389313,EXPOSE_CLIENT,Proxy 55,2,1,0,0,200
81,229.76002070417465,EXPOSE_CLIENT,Proxy 55,3,1,0,0,200
82,239.55118141248235,EXPOSE_CLIENT,Proxy 54,2,2,0,0,200
83,241.75178111273672,EXPOSE_CLIENT,Proxy 57,1,5,0,0,200
84,243.34786465390314,EXPOSE_CLIENT,Proxy 61,0,2,0,0,200
85,246.62437575003727,EXPOSE_CLIENT,Proxy 55,4,1,0,0,200
86,247.45345880617157,EXPOSE_CLIENT,Proxy 63,0,1,0,0,200
87,247.58595081833727,EXPOSE_CLIENT,Proxy 60,0,1,0,0,200
88,248.54773975871393,EXPOSE_CLIENT,Proxy 61,1,2,0,0,200
89,248.9564265476434,EXPOSE_CLIENT,Proxy 60,1,1,0,0,200
90,250.58881079836084,EXPOSE_CLIENT,Proxy 61,2,3,0,0,200
91,254.98026666574356,EXPOSE_CLIENT,Proxy 61,3,3,0,0,200
92,257.35397020710593,EXPOSE_CLIENT,Proxy 60,2,2,0,0,200
93,258.95834384181154,EXPOSE_CLIENT,Proxy 63,1,1,0,0,200
94,262.18494406260754,EXPOSE_CLIENT,Proxy 65,0,1,0,0,200
95,263.00231306866414,EXPOSE_CLIENT,Proxy 58,1,1,0,0,200
96,266.00988977367626,EXPOSE_CLIENT,Proxy 62,0,1,0,0,200
97,275.01330896339437,EXPOSE_CLIENT,Proxy 66,2,1,0,0,200
98,279.89907319949464,EXPOSE_CLIENT,Proxy 65,1,3,0,0,200
99,281.3901510086182,EXPOSE_CLIENT,Proxy 70,0,1,0,0,200
100,285.74632313230774,EXPOSE_CLIENT,Proxy 65,2,3,0,0,200
101,285.8337552224459,EXPOSE_CLIENT,Proxy 63,2,2,0,0,200
102,291.88445186238806,EXPOSE_CLIENT,Proxy 70,1,1,0,0,200
103,298.40131878958834,EXPOSE_CLIENT,Proxy 63,3,2,0,0,200
104,322.0,CENSOR_TRACK,,172,150,0,60,140
105,300.0417289694975,EXPOSE_CLIENT,Proxy 64,2,2,0,0,200
106,307.6843868021515,EXPOSE_CLIENT,Proxy 66,3,1,0,0,200
107,310.89691638156796,EXPOSE_CLIENT,Proxy 69,0,3,0,0,200
108,311.44622178955626,EXPOSE_CLIENT,Proxy 68,0,1,0,0,200
109,315.46327808820905,EXPOSE_CLIENT,Proxy 74,0,1,0,0,200
110,320.0267781648644,EXPOSE_CLIENT,Proxy 73,0,1,0,0,200
111,320.86159290983727,EXPOSE_CLIENT,Proxy 69,1,5,0,0,200
112,321.03227170881496,EXPOSE_CLIENT,Proxy 73,1,1,0,0,200
113,324.04898158086587,EXPOSE_CLIENT,Proxy 71,1,1,0,0,200
114,325.0203180987623,EXPOSE_CLIENT,Proxy 71,2,1,0,0,200
115,326.95700511189966,EXPOSE_CLIENT,Proxy 71,3,1,0,0,200
116,330.18654568656086,EXPOSE_CLIENT,Proxy 70,2,1,0,0,200
117,331.69815444989376,EXPOSE_CLIENT,Proxy 69,2,5,0,0,200
118,342.62983721052177,EXPOSE_CLIENT,Proxy 77,0,1,0,0,200
119,347.87793817942276,EXPOSE_CLIENT,Proxy 71,4,1,0,0,200
120,349.6188163589255,EXPOSE_CLIENT,Proxy 72,2,2,0,0,200
121,351.68776514608703,EXPOSE_CLIENT,Proxy 77,1,1,0,0,200
122,352.4821500384357,EXPOSE_CLIENT,Proxy 74,1,2,0,0,200
123,352.48618199678344,EXPOSE_CLIENT,Proxy 78,0,2,0,0,200
124,353.6232818045707,EXPOSE_CLIENT,Proxy 78,1,2,0,0,200
125,354.1546722002736,EXPOSE_CLIENT,Proxy 79,0,2,0,0,200
126,358.15111973874116,EXPOSE_CLIENT,Proxy 74,2,4,0,0,200
127,359.42637070372257,EXPOSE_CLIENT,Proxy 74,3,4,0,0,200
128,360.5639787900757,EXPOSE_CLIENT,Proxy 77,2,2,0,0,200
129,366.19015490915666,EXPOSE_CLIENT,Proxy 79,1,2,0,0,200
130,368.1457743485548,EXPOSE_CLIENT,Proxy 75,0,2,0,0,200
131,376.05488187483206,EXPOSE_CLIENT,Proxy 81,0,2,0,0,200
132,377.06251572872804,EXPOSE_CLIENT,Proxy 81,1,2,0,0,200
133,378.4132286576063,EXPOSE_CLIENT,Proxy 80,0,1,0,0,200
134,378.5885625923645,EXPOSE_CLIENT,Proxy 78,2,3,0,0,200
135,384.7140575990574,EXPOSE_CLIENT,Proxy 87,0,1,0,0,200
136,385.5277832183127,EXPOSE_CLIENT,Proxy 81,2,2,0,0,200
137,385.94798355337286,EXPOSE_CLIENT,Proxy 82,1,4,0,0,200
138,406.4261042557982,EXPOSE_CLIENT,Proxy 89,0,1,0,0,200
139,408.8958910481088,EXPOSE_CLIENT,Proxy 91,0,1,0,0,200
140,411.847171096398,EXPOSE_CLIENT,Proxy 91,1,1,0,0,200
141,415.379375622267,EXPOSE_CLIENT,Proxy 87,1,4,0,0,200
142,418.71964950188544,EXPOSE_CLIENT,Proxy 89,1,2,0,0,200
143,421.98985666228003,EXPOSE_CLIENT,Proxy 93,0,2,0,0,200
144,441.0,CENSOR_TRACK,,225,216,0,80,120
145,423.8164288565315,EXPOSE_CLIENT,Proxy 88,4,1,0,0,200
146,424.8203396102892,EXPOSE_CLIENT,Proxy 91,2,2,0,0,200
147,425.2942839280463,EXPOSE_CLIENT,Proxy 93,1,3,0,0,200
148,435.76094229338645,EXPOSE_CLIENT,Proxy 91,3,4,0,0,200
149,440.68224163929693,EXPOSE_CLIENT,Proxy 97,0,2,0,0,200
150,442.8227959275771,EXPOSE_CLIENT,Proxy 97,1,2,0,0,200
151,443.4031630956766,EXPOSE_CLIENT,Proxy 99,0,2,0,0,200
152,449.6845523249184,EXPOSE_CLIENT,Proxy 100,0,1,0,0,200
153,449.71750518268857,EXPOSE_CLIENT,Proxy 93,2,4,0,0,200
154,451.44921355428147,EXPOSE_CLIENT,Proxy 95,0,2,0,0,200
155,455.3256368597494,EXPOSE_CLIENT,Proxy 94,0,2,0,0,200
156,460.48836837701697,EXPOSE_CLIENT,Proxy 103,0,1,0,0,200
157,464.7131125500218,EXPOSE_CLIENT,Proxy 104,0,1,0,0,200
158,464.9211747018495,EXPOSE_CLIENT,Proxy 96,3,1,0,0,200
159,467.4856269984515,EXPOSE_CLIENT,Proxy 97,2,2,0,0,200
160,470.2903188563896,EXPOSE_CLIENT,Proxy 100,1,1,0,0,200
161,470.38716931413427,EXPOSE_CLIENT,Proxy 104,1,1,0,0,200
162,471.03619117823166,EXPOSE_CLIENT,Proxy 104,2,1,0,0,200
163,471.38145030552516,EXPOSE_CLIENT,Proxy 100,2,1,0,0,200
164,472.35172370128106,EXPOSE_CLIENT,Proxy 102,3,1,0,0,200
165,475.281640339836,EXPOSE_CLIENT,Proxy 102,4,1,0,0,200
166,478.1270505017496,EXPOSE_CLIENT,Proxy 102,5,1,0,0,200
167,478.5081587654085,EXPOSE_CLIENT,Proxy 101,0,3,0,0,200
168,479.0224332554517,EXPOSE_CLIENT,Proxy 101,1,3,0,0,200
169,480.01454648138656,EXPOSE_CLIENT,Proxy 101,2,3,0,0,200
