,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,4.524109575575103,EXPOSE_CLIENT,Proxy 5,0,1,0,0,200
1,7.235571449526414,EXPOSE_CLIENT,Proxy 6,1,1,0,0,200
2,9.414349770923533,EXPOSE_CLIENT,Proxy 6,2,1,0,0,200
3,10.26092719966632,EXPOSE_CLIENT,Proxy 9,0,1,0,0,200
4,12.126234694270035,EXPOSE_CLIENT,Proxy 3,0,1,0,0,200
5,12.171217002872154,EXPOSE_CLIENT,Proxy 8,1,1,0,0,200
6,21.09547517152496,EXPOSE_CLIENT,Proxy 8,2,2,0,0,200
7,23.269678812725747,EXPOSE_CLIENT,Proxy 7,1,2,0,0,200
8,24.22673594138746,EXPOSE_CLIENT,Proxy 6,3,2,0,0,200
9,24.527006242883363,EXPOSE_CLIENT,Proxy 8,3,2,0,0,200
10,25.641980814259966,EXPOSE_CLIENT,Proxy 8,4,2,0,0,200
11,26.1155923625836,EXPOSE_CLIENT,Proxy 10,0,2,0,0,200
12,33.779676345270914,EXPOSE_CLIENT,Proxy 8,5,3,0,0,200
13,36.39756948886139,EXPOSE_CLIENT,Proxy 9,1,1,0,0,200
14,37.51521324569108,EXPOSE_CLIENT,Proxy 12,2,1,0,0,200
15,38.487363764559795,EXPOSE_CLIENT,Proxy 10,1,3,0,0,200
16,38.67701094530145,EXPOSE_CLIENT,Proxy 10,2,3,0,0,200
17,43.46373092331278,EXPOSE_CLIENT,Proxy 14,0,1,0,0,200
18,51.056105197215025,EXPOSE_CLIENT,Proxy 20,0,1,0,0,200
19,51.21328825132072,EXPOSE_CLIENT,Proxy 14,1,1,0,0,200
20,56.880111555070265,EXPOSE_CLIENT,Proxy 14,2,1,0,0,200
21,60.461998862559454,EXPOSE_CLIENT,Proxy 20,1,1,0,0,200
22,66.36243243001432,EXPOSE_CLIENT,Proxy 15,2,1,0,0,200
23,69.74026469802217,EXPOSE_CLIENT,Proxy 17,1,2,0,0,200
24,82.0,CENSOR_TRACK,,43,39,0,20,180
25,70.9563518351584,EXPOSE_CLIENT,Proxy 18,2,1,0,0,200
26,74.18198631972506,EXPOSE_CLIENT,Proxy 25,0,2,0,0,200
27,77.74775440271331,EXPOSE_CLIENT,Proxy 20,2,2,0,0,200
28,80.3748298139974,EXPOSE_CLIENT,Proxy 21,0,4,0,0,200
29,84.03874552654808,EXPOSE_CLIENT,Proxy 18,3,1,0,0,200
30,86.00325738149253,EXPOSE_CLIENT,Proxy 19,0,5,0,0,200
31,88.7597365010049,EXPOSE_CLIENT,Proxy 21,1,5,0,0,200
32,95.22459504214673,EXPOSE_CLIENT,Proxy 24,1,3,0,0,200
33,103.99291597779462,EXPOSE_CLIENT,Proxy 27,1,3,0,0,200
34,106.14314636719752,EXPOSE_CLIENT,Proxy 28,1,1,0,0,200
35,107.6339738836578,EXPOSE_CLIENT,Proxy 29,1,2,0,0,200
36,112.3513726846284,EXPOSE_CLIENT,Proxy 28,2,1,0,0,200
37,113.3152669559494,EXPOSE_CLIENT,Proxy 27,2,3,0,0,200
38,115.18481008842906,EXPOSE_CLIENT,Proxy 32,1,1,0,0,200
39,117.74725900119363,EXPOSE_CLIENT,Proxy 31,0,1,0,0,200
40,120.65221808756948,EXPOSE_CLIENT,Proxy 31,1,1,0,0,200
41,122.42792729096959,EXPOSE_CLIENT,Proxy 33,0,2,0,0,200
42,124.05008097358339,EXPOSE_CLIENT,Proxy 34,1,1,0,0,200
43,124.21542213891651,EXPOSE_CLIENT,Proxy 34,2,1,0,0,200
44,126.54663638742748,EXPOSE_CLIENT,Proxy 32,2,2,0,0,200
45,132.4046814550596,EXPOSE_CLIENT,Proxy 38,1,2,0,0,200
46,140.4975386678472,EXPOSE_CLIENT,Proxy 35,0,4,0,0,200
47,143.06088269456131,EXPOSE_CLIENT,Proxy 39,0,1,0,0,200
48,143.11460421393116,EXPOSE_CLIENT,Proxy 38,2,3,0,0,200
49,145.14024094325814,EXPOSE_CLIENT,Proxy 35,1,4,0,0,200
50,145.37433872134352,EXPOSE_CLIENT,Proxy 33,1,4,0,0,200
51,147.2651767432442,EXPOSE_CLIENT,Proxy 39,1,1,0,0,200
52,149.70560357001204,EXPOSE_CLIENT,Proxy 35,2,4,0,0,200
53,150.58236764153602,EXPOSE_CLIENT,Proxy 43,0,2,0,0,200
54,154.1367459161067,EXPOSE_CLIENT,Proxy 37,0,4,0,0,200
55,156.09441591799288,EXPOSE_CLIENT,Proxy 39,2,1,0,0,200
56,158.54858147564062,EXPOSE_CLIENT,Proxy 43,1,4,0,0,200
57,161.8440988984938,EXPOSE_CLIENT,Proxy 37,1,4,0,0,200
58,162.7394198265458,EXPOSE_CLIENT,Proxy 38,3,3,0,0,200
59,167.6590936179697,EXPOSE_CLIENT,Proxy 40,0,1,0,0,200
60,168.1639018415049,EXPOSE_CLIENT,Proxy 39,3,1,0,0,200
61,170.00666525064,EXPOSE_CLIENT,Proxy 43,2,4,0,0,200
62,170.0524732145845,EXPOSE_CLIENT,Proxy 43,3,4,0,0,200
63,175.74575540874375,EXPOSE_CLIENT,Proxy 45,0,2,0,0,200
64,207.0,CENSOR_TRACK,,103,104,0,40,160
65,184.05225846361137,EXPOSE_CLIENT,Proxy 42,1,3,0,0,200
66,185.0788979185649,EXPOSE_CLIENT,Proxy 45,1,3,0,0,200
67,189.6636541612479,EXPOSE_CLIENT,Proxy 51,0,2,0,0,200
68,199.0365173056274,EXPOSE_CLIENT,Proxy 52,0,1,0,0,200
69,201.02204988215559,EXPOSE_CLIENT,Proxy 47,0,3,0,0,200
70,204.60519171155696,EXPOSE_CLIENT,Proxy 46,1,1,0,0,200
71,205.80028700056926,EXPOSE_CLIENT,Proxy 52,1,1,0,0,200
72,214.32827848847325,EXPOSE_CLIENT,Proxy 49,2,1,0,0,200
73,218.10081477498838,EXPOSE_CLIENT,Proxy 52,2,1,0,0,200
74,225.99319531482007,EXPOSE_CLIENT,Proxy 52,3,2,0,0,200
75,229.0550123798672,EXPOSE_CLIENT,Proxy 50,2,1,0,0,200
76,233.47462678001793,EXPOSE_CLIENT,Proxy 54,2,2,0,0,200
77,238.10289414280666,EXPOSE_CLIENT,Proxy 52,4,2,0,0,200
78,238.48715688502566,EXPOSE_CLIENT,Proxy 56,1,1,0,0,200
79,243.77739146318896,EXPOSE_CLIENT,Proxy 56,2,1,0,0,200
80,254.9729888433447,EXPOSE_CLIENT,Proxy 59,0,2,0,0,200
81,258.6225482969104,EXPOSE_CLIENT,Proxy 61,0,1,0,0,200
82,259.491375248038,EXPOSE_CLIENT,Proxy 57,0,4,0,0,200
83,259.6167195142206,EXPOSE_CLIENT,Proxy 61,1,1,0,0,200
84,259.77549425806734,EXPOSE_CLIENT,Proxy 59,1,2,0,0,200
85,263.7036202481607,EXPOSE_CLIENT,Proxy 56,3,1,0,0,200
86,266.79971928375846,EXPOSE_CLIENT,Proxy 57,1,4,0,0,200
87,270.03039036766796,EXPOSE_CLIENT,Proxy 65,0,1,0,0,200
88,273.83654671660463,EXPOSE_CLIENT,Proxy 61,2,2,0,0,200
89,278.0299241906685,EXPOSE_CLIENT,Proxy 59,2,2,0,0,200
90,282.39331784257524,EXPOSE_CLIENT,Proxy 58,1,2,0,0,200
91,283.1512853413522,EXPOSE_CLIENT,Proxy 64,0,2,0,0,200
92,284.12370115481207,EXPOSE_CLIENT,Proxy 64,1,2,0,0,200
93,284.74340298419446,EXPOSE_CLIENT,Proxy 64,2,2,0,0,200
94,300.0,CENSOR_TRACK,,147,153,0,60,140
