,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,28.09489725816278,EXPOSE_CLIENT,Proxy 72,0,1,0,0,200
1,43.0,CENSOR_TRACK,,22,21,0,20,180
2,78.07416427168121,EXPOSE_CLIENT,Proxy 25,0,1,0,0,200
3,86.21102645410284,EXPOSE_CLIENT,Proxy 2,0,1,0,0,200
4,91.50942464818823,EXPOSE_CLIENT,Proxy 2,1,1,0,0,200
5,103.0,CENSOR_TRACK,,56,47,0,40,160
6,100.65878214476281,EXPOSE_CLIENT,Proxy 108,0,1,0,0,200
7,103.95771072267803,EXPOSE_CLIENT,Proxy 34,0,1,0,0,200
8,104.78867225480806,EXPOSE_CLIENT,Proxy 51,0,1,0,0,200
9,115.53920977706046,EXPOSE_CLIENT,Proxy 15,0,1,0,0,200
10,123.54270249121382,EXPOSE_CLIENT,Proxy 29,0,1,0,0,200
11,124.04182976394893,EXPOSE_CLIENT,Proxy 53,0,1,0,0,200
12,125.43262851076119,EXPOSE_CLIENT,Proxy 101,0,1,0,0,200
13,129.882590193333,EXPOSE_CLIENT,Proxy 0,0,3,0,0,200
14,155.0,CENSOR_TRACK,,81,74,0,60,140
15,139.5498434122503,EXPOSE_CLIENT,Proxy 20,0,1,0,0,200
16,151.22178945137117,EXPOSE_CLIENT,Proxy 108,1,1,0,0,200
17,152.4794924657075,EXPOSE_CLIENT,Proxy 53,1,1,0,0,200
18,153.89389969434853,EXPOSE_CLIENT,Proxy 17,0,1,0,0,200
19,165.159729437867,EXPOSE_CLIENT,Proxy 26,1,1,0,0,200
20,166.95693096581712,EXPOSE_CLIENT,Proxy 127,0,1,0,0,200
21,178.4067993361124,EXPOSE_CLIENT,Proxy 108,2,1,0,0,200
22,192.74056005570927,EXPOSE_CLIENT,Proxy 18,0,1,0,0,200
23,205.89917083171355,EXPOSE_CLIENT,Proxy 14,0,1,0,0,200
24,207.65692543290982,EXPOSE_CLIENT,Proxy 45,0,1,0,0,200
25,209.9464850574323,EXPOSE_CLIENT,Proxy 115,0,1,0,0,200
26,216.0,CENSOR_TRACK,,110,106,0,80,120
27,222.87458645156383,EXPOSE_CLIENT,Proxy 144,0,1,0,0,200
28,223.83633398433136,EXPOSE_CLIENT,Proxy 32,0,1,0,0,200
29,225.79943903488126,EXPOSE_CLIENT,Proxy 72,1,1,0,0,200
30,226.0929751033937,EXPOSE_CLIENT,Proxy 69,0,1,0,0,200
31,226.80400225325965,EXPOSE_CLIENT,Proxy 53,2,2,0,0,200
32,227.10704281606624,EXPOSE_CLIENT,Proxy 115,1,1,0,0,200
33,227.8156054960858,EXPOSE_CLIENT,Proxy 74,0,1,0,0,200
34,227.9052944063945,EXPOSE_CLIENT,Proxy 60,0,2,0,0,200
35,247.85353932152125,EXPOSE_CLIENT,Proxy 179,0,1,0,0,200
36,250.5225911644328,EXPOSE_CLIENT,Proxy 189,0,1,0,0,200
37,253.05442688863596,EXPOSE_CLIENT,Proxy 158,0,1,0,0,200
38,253.51732474669063,EXPOSE_CLIENT,Proxy 99,2,2,0,0,200
39,253.84840485867895,EXPOSE_CLIENT,Proxy 66,0,2,0,0,200
40,261.9738728150268,EXPOSE_CLIENT,Proxy 118,0,2,0,0,200
41,266.1862781209646,EXPOSE_CLIENT,Proxy 91,2,1,0,0,200
42,273.55193459823306,EXPOSE_CLIENT,Proxy 114,0,1,0,0,200
43,274.55693216111274,EXPOSE_CLIENT,Proxy 185,0,1,0,0,200
44,277.1653273921532,EXPOSE_CLIENT,Proxy 90,0,1,0,0,200
45,280.5982714146873,EXPOSE_CLIENT,Proxy 196,0,1,0,0,200
46,288.33700628982734,EXPOSE_CLIENT,Proxy 72,2,1,0,0,200
47,288.34334926895093,EXPOSE_CLIENT,Proxy 99,3,3,0,0,200
48,290.6629095797282,EXPOSE_CLIENT,Proxy 21,0,2,0,0,200
49,296.59311610249347,EXPOSE_CLIENT,Proxy 88,0,1,0,0,200
50,297.1041933784254,EXPOSE_CLIENT,Proxy 26,2,1,0,0,200
51,308.36624484997765,EXPOSE_CLIENT,Proxy 123,0,1,0,0,200
52,304.0,CENSOR_TRACK,,160,144,0,100,100
53,324.7170650837636,EXPOSE_CLIENT,Proxy 190,1,1,0,0,200
54,346.3432119622046,EXPOSE_CLIENT,Proxy 138,0,2,0,0,200
55,350.26664632751704,EXPOSE_CLIENT,Proxy 27,0,2,0,0,200
56,350.98878137476447,EXPOSE_CLIENT,Proxy 14,1,3,0,0,200
57,352.41351027293865,EXPOSE_CLIENT,Proxy 165,0,3,0,0,200
58,353.7085615136252,EXPOSE_CLIENT,Proxy 94,2,1,0,0,200
59,362.06262799753745,EXPOSE_CLIENT,Proxy 112,3,1,0,0,200
60,365.6905641997243,EXPOSE_CLIENT,Proxy 166,3,1,0,0,200
61,369.3270539361751,EXPOSE_CLIENT,Proxy 179,1,1,0,0,200
62,375.11789232708554,EXPOSE_CLIENT,Proxy 87,0,1,0,0,200
63,380.120319382239,EXPOSE_CLIENT,Proxy 64,0,1,0,0,200
64,380.8658592343578,EXPOSE_CLIENT,Proxy 177,0,2,0,0,200
65,386.5988298020057,EXPOSE_CLIENT,Proxy 90,1,1,0,0,200
66,389.7947340637691,EXPOSE_CLIENT,Proxy 150,1,5,0,0,200
67,386.0,CENSOR_TRACK,,197,189,0,120,80
68,401.63979252192854,EXPOSE_CLIENT,Proxy 108,3,1,0,0,200
69,404.8256244319943,EXPOSE_CLIENT,Proxy 30,1,1,0,0,200
70,405.36649012057933,EXPOSE_CLIENT,Proxy 150,2,5,0,0,200
71,405.66637636126836,EXPOSE_CLIENT,Proxy 54,1,2,0,0,200
72,407.9084548895493,EXPOSE_CLIENT,Proxy 52,0,2,0,0,200
73,412.93578018494196,EXPOSE_CLIENT,Proxy 21,1,3,0,0,200
74,417.8558940099827,EXPOSE_CLIENT,Proxy 144,1,1,0,0,200
75,418.88398987459436,EXPOSE_CLIENT,Proxy 119,0,1,0,0,200
76,420.5958989993951,EXPOSE_CLIENT,Proxy 97,1,1,0,0,200
77,421.52222698204525,EXPOSE_CLIENT,Proxy 103,1,2,0,0,200
78,424.1149158355986,EXPOSE_CLIENT,Proxy 103,2,2,0,0,200
79,429.77249252144424,EXPOSE_CLIENT,Proxy 79,1,3,0,0,200
80,430.8951080216578,EXPOSE_CLIENT,Proxy 75,2,2,0,0,200
81,433.1023121355703,EXPOSE_CLIENT,Proxy 4,0,2,0,0,200
82,433.5938089861677,EXPOSE_CLIENT,Proxy 60,1,3,0,0,200
83,433.6043087840914,EXPOSE_CLIENT,Proxy 128,2,1,0,0,200
84,433.7433158078963,EXPOSE_CLIENT,Proxy 58,2,1,0,0,200
85,436.9194513872462,EXPOSE_CLIENT,Proxy 122,1,2,0,0,200
86,437.9218088825762,EXPOSE_CLIENT,Proxy 122,2,2,0,0,200
87,445.13715334099186,EXPOSE_CLIENT,Proxy 25,1,2,0,0,200
88,450.5042374574467,EXPOSE_CLIENT,Proxy 66,1,3,0,0,200
89,465.78236029241907,EXPOSE_CLIENT,Proxy 53,3,2,0,0,200
90,467.328403886745,EXPOSE_CLIENT,Proxy 179,2,1,0,0,200
91,468.5620353811429,EXPOSE_CLIENT,Proxy 46,0,1,0,0,200
92,471.25231259489476,EXPOSE_CLIENT,Proxy 2,2,3,0,0,200
93,472.83251518458866,EXPOSE_CLIENT,Proxy 156,0,1,0,0,200
94,473.9659593447681,EXPOSE_CLIENT,Proxy 166,4,1,0,0,200
95,476.21825375478227,EXPOSE_CLIENT,Proxy 74,1,2,0,0,200
96,480.93342340445594,EXPOSE_CLIENT,Proxy 120,0,1,0,0,200
97,481.5856154696218,EXPOSE_CLIENT,Proxy 28,2,2,0,0,200
98,483.1720544059983,EXPOSE_CLIENT,Proxy 5,0,2,0,0,200
99,483.8418886538786,EXPOSE_CLIENT,Proxy 38,1,1,0,0,200
100,493.0,CENSOR_TRACK,,251,242,0,140,60
101,489.22340565090707,EXPOSE_CLIENT,Proxy 41,0,2,0,0,200
102,494.0369241390229,EXPOSE_CLIENT,Proxy 120,1,1,0,0,200
103,494.3673361302958,EXPOSE_CLIENT,Proxy 124,0,3,0,0,200
104,501.77151683207205,EXPOSE_CLIENT,Proxy 112,4,1,0,0,200
105,508.0597580073287,EXPOSE_CLIENT,Proxy 40,2,1,0,0,200
