,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,20.933166741522516,EXPOSE_CLIENT,Proxy 3,1,1,0,0,200
1,21.31253276106216,EXPOSE_CLIENT,Proxy 7,0,2,0,0,200
2,31.949729507667175,EXPOSE_CLIENT,Proxy 11,1,1,0,0,200
3,38.306374007310005,EXPOSE_CLIENT,Proxy 14,0,1,0,0,200
4,45.219380864247896,EXPOSE_CLIENT,Proxy 11,2,2,0,0,200
5,48.8277424552737,EXPOSE_CLIENT,Proxy 15,0,2,0,0,200
6,50.37105654441906,EXPOSE_CLIENT,Proxy 15,1,2,0,0,200
7,50.63088518307561,EXPOSE_CLIENT,Proxy 8,1,3,0,0,200
8,53.75984349814126,EXPOSE_CLIENT,Proxy 17,0,1,0,0,200
9,54.491466230177046,EXPOSE_CLIENT,Proxy 18,0,2,0,0,200
10,54.543505793731335,EXPOSE_CLIENT,Proxy 15,2,2,0,0,200
11,56.42486014250826,EXPOSE_CLIENT,Proxy 18,1,2,0,0,200
12,57.17360816134634,EXPOSE_CLIENT,Proxy 17,1,1,0,0,200
13,63.50100116104367,EXPOSE_CLIENT,Proxy 18,2,2,0,0,200
14,67.0651351549544,EXPOSE_CLIENT,Proxy 12,0,4,0,0,200
15,69.77220031655257,EXPOSE_CLIENT,Proxy 17,2,1,0,0,200
16,70.51166074127212,EXPOSE_CLIENT,Proxy 17,3,1,0,0,200
17,72.79612128784892,EXPOSE_CLIENT,Proxy 15,3,2,0,0,200
18,73.07150368962688,EXPOSE_CLIENT,Proxy 14,1,2,0,0,200
19,76.08446831172371,EXPOSE_CLIENT,Proxy 14,2,2,0,0,200
20,78.9249801639894,EXPOSE_CLIENT,Proxy 19,2,1,0,0,200
21,80.37435720258026,EXPOSE_CLIENT,Proxy 19,3,1,0,0,200
22,83.59943302140175,EXPOSE_CLIENT,Proxy 21,0,1,0,0,200
23,84.12422340965543,EXPOSE_CLIENT,Proxy 23,0,1,0,0,200
24,86.14575176357812,EXPOSE_CLIENT,Proxy 19,4,1,0,0,200
25,88.02800249304131,EXPOSE_CLIENT,Proxy 18,3,5,0,0,200
26,90.13911024636953,EXPOSE_CLIENT,Proxy 19,5,1,0,0,200
27,100.24091362460705,EXPOSE_CLIENT,Proxy 25,0,1,0,0,200
28,101.0,CENSOR_TRACK,,53,48,0,20,180
29,109.42845420402429,EXPOSE_CLIENT,Proxy 25,1,1,0,0,200
