,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,34.0,CENSOR_TRACK,,13,21,0,20,180
1,59.21074769593087,EXPOSE_CLIENT,Proxy 77,0,1,0,0,200
2,75.0,CENSOR_TRACK,,33,42,0,40,160
3,81.37301429364457,EXPOSE_CLIENT,Proxy 44,0,1,0,0,200
4,85.57656515030251,EXPOSE_CLIENT,Proxy 163,0,1,0,0,200
5,115.02450557135825,EXPOSE_CLIENT,Proxy 182,0,1,0,0,200
6,118.0,CENSOR_TRACK,,55,63,0,60,140
7,126.63479180357697,EXPOSE_CLIENT,Proxy 70,0,1,0,0,200
8,134.58902945178775,EXPOSE_CLIENT,Proxy 135,0,1,0,0,200
9,161.0,CENSOR_TRACK,,76,85,0,80,120
10,171.78573799221536,EXPOSE_CLIENT,Proxy 39,0,1,0,0,200
11,181.50410900898524,EXPOSE_CLIENT,Proxy 98,0,1,0,0,200
12,199.1077755296233,EXPOSE_CLIENT,Proxy 123,0,1,0,0,200
13,222.90355556695647,EXPOSE_CLIENT,Proxy 31,1,1,0,0,200
14,223.9514962782914,EXPOSE_CLIENT,Proxy 37,1,1,0,0,200
15,218.0,CENSOR_TRACK,,105,113,0,100,100
16,229.59376182703588,EXPOSE_CLIENT,Proxy 106,0,1,0,0,200
17,230.3102743881324,EXPOSE_CLIENT,Proxy 138,0,1,0,0,200
18,231.76092864945738,EXPOSE_CLIENT,Proxy 38,0,1,0,0,200
19,234.54390237551976,EXPOSE_CLIENT,Proxy 168,0,1,0,0,200
20,235.4653010412325,EXPOSE_CLIENT,Proxy 57,0,1,0,0,200
21,241.9599137293253,EXPOSE_CLIENT,Proxy 115,0,1,0,0,200
22,244.07876506668865,EXPOSE_CLIENT,Proxy 7,0,1,0,0,200
23,245.62650556144249,EXPOSE_CLIENT,Proxy 13,0,2,0,0,200
24,249.4306379548333,EXPOSE_CLIENT,Proxy 121,0,1,0,0,200
