,time,action,proxy_name,honest_clients,malicious_clients,system_health,total_blocked,total_healthy
0,19.84940922417031,EXPOSE_CLIENT,Proxy 41,0,1,0,0,200
1,22.29572034733718,EXPOSE_CLIENT,Proxy 12,0,1,0,0,200
2,35.99420439517187,EXPOSE_CLIENT,Proxy 12,1,1,0,0,200
3,38.072683711502116,EXPOSE_CLIENT,Proxy 40,0,1,0,0,200
4,45.173977473864056,EXPOSE_CLIENT,Proxy 36,0,1,0,0,200
5,47.12050638698867,EXPOSE_CLIENT,Proxy 19,0,1,0,0,200
6,48.111116494701925,EXPOSE_CLIENT,Proxy 30,0,3,0,0,200
7,51.02154380808132,EXPOSE_CLIENT,Proxy 41,1,1,0,0,200
8,52.6869897031821,EXPOSE_CLIENT,Proxy 30,1,3,0,0,200
9,53.3467771125991,EXPOSE_CLIENT,Proxy 24,0,1,0,0,200
10,55.16216406432453,EXPOSE_CLIENT,Proxy 18,0,3,0,0,200
11,61.40582519120907,EXPOSE_CLIENT,Proxy 35,0,3,0,0,200
12,64.34385571406382,EXPOSE_CLIENT,Proxy 24,1,1,0,0,200
13,69.52994142747357,EXPOSE_CLIENT,Proxy 39,0,1,0,0,200
14,78.853912913841,EXPOSE_CLIENT,Proxy 19,1,2,0,0,200
15,85.15950797034021,EXPOSE_CLIENT,Proxy 33,1,1,0,0,200
16,94.65086207585767,EXPOSE_CLIENT,Proxy 18,1,5,0,0,200
17,99.84650924329169,EXPOSE_CLIENT,Proxy 38,0,1,0,0,200
18,103.28369256346254,EXPOSE_CLIENT,Proxy 37,0,1,0,0,200
19,115.38330675581582,EXPOSE_CLIENT,Proxy 42,0,2,0,0,200
20,119.6698676517759,EXPOSE_CLIENT,Proxy 35,1,3,0,0,200
21,121.16859152480014,EXPOSE_CLIENT,Proxy 40,1,1,0,0,200
22,124.09633486596812,EXPOSE_CLIENT,Proxy 48,0,1,0,0,200
23,125.73149480106738,EXPOSE_CLIENT,Proxy 41,2,1,0,0,200
24,128.87957565793505,EXPOSE_CLIENT,Proxy 38,1,2,0,0,200
25,132.0641580336939,EXPOSE_CLIENT,Proxy 55,0,1,0,0,200
26,132.58172945543816,EXPOSE_CLIENT,Proxy 58,1,1,0,0,200
27,136.56791072420012,EXPOSE_CLIENT,Proxy 40,2,1,0,0,200
28,154.8645715552956,EXPOSE_CLIENT,Proxy 47,2,1,0,0,200
29,156.3201990189043,EXPOSE_CLIENT,Proxy 39,1,2,0,0,200
30,156.5734905695483,EXPOSE_CLIENT,Proxy 41,3,1,0,0,200
31,165.21532321627362,EXPOSE_CLIENT,Proxy 55,1,1,0,0,200
32,166.16754764699675,EXPOSE_CLIENT,Proxy 42,1,2,0,0,200
33,166.4487644671762,EXPOSE_CLIENT,Proxy 60,0,1,0,0,200
