2,100,4,13,2,2
3,100,11,42,3,7
4,100,22,83,5,15
5,100,40,173,8,28
6,100,56,196,13,39
7,100,71,221,14,43
8,100,91,417,18,71
9,100,129,508,20,93
10,100,143,591,27,99
11,100,190,575,36,114
12,100,229,857,46,141
13,100,293,868,51,193
14,100,292,934,56,178
15,100,353,1100,61,226
16,100,433,2634,98,347
17,100,507,1868,96,336
18,100,576,2399,92,397
19,100,558,1731,116,316
20,100,653,1955,129,389
